Year,Make,Model,Class,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
0,37,2568,10,2,36,4,2.3,0,0,7,19,4233.87,4939.515
0,37,2568,10,2,36,4,2.3,0,0,7,18,3763.44,4939.515
0,37,2568,10,2,36,6,2.8,0,0,7,19,3998.655,5174.73
0,37,2568,10,2,36,4,2.3,0,0,7,18,3998.655,4704.3
0,37,2568,10,2,36,6,2.8,0,0,7,17,3528.225,4469.085
0,37,2568,10,2,38,4,2.3,0,0,7,20,4233.87,5409.945
0,37,2568,10,2,38,4,2.3,0,0,7,18,3763.44,5174.73
0,37,2568,10,2,38,6,2.8,0,0,7,17,3528.225,4939.515
0,37,2568,10,2,38,6,2.8,0,0,7,17,3528.225,4704.3
0,37,2570,17,0,36,4,2.3,0,0,7,17,3763.44,4233.87
0,37,2570,17,0,36,6,2.8,0,0,7,14,3057.795,3528.225
0,37,2570,17,0,36,4,2.3,0,0,7,17,3763.44,4469.085
0,38,783,23,0,27,6,4.1,0,0,7,15,3293.01,3998.655
0,38,783,23,0,27,8,5.0,0,0,7,14,3057.795,3763.44
0,38,783,23,0,28,6,4.1,0,0,7,16,3528.225,4469.085
0,38,783,23,0,28,8,5.0,0,0,7,15,3293.01,4233.87
0,38,783,23,0,28,8,6.2,0,0,0,19,3998.655,5174.73
0,38,783,23,0,28,6,4.1,0,0,7,15,3293.01,3998.655
0,38,783,23,0,28,8,5.0,0,0,7,14,3057.795,3998.655
0,38,783,23,0,35,6,4.1,0,0,7,17,3528.225,4469.085
0,38,783,23,0,35,8,5.0,0,0,7,15,3293.01,3998.655
0,38,783,23,0,35,6,4.1,0,0,7,15,3293.01,3998.655
0,38,783,23,0,36,6,4.1,0,0,7,17,3528.225,4704.3
0,38,783,23,0,36,8,5.0,0,0,7,16,3528.225,3998.655
0,38,783,23,0,36,8,6.2,0,0,0,20,4233.87,5174.73
0,38,783,23,0,36,8,6.2,0,0,0,19,4233.87,4704.3
0,38,783,23,0,36,6,4.1,0,0,7,15,3293.01,4233.87
0,38,783,23,0,36,6,4.1,0,0,7,17,3528.225,4469.085
0,38,783,23,0,36,8,5.0,0,0,7,15,3293.01,3998.655
0,38,784,15,0,28,8,5.0,0,0,7,13,2822.58,3528.225
0,38,784,15,0,28,8,5.7,0,0,7,13,2587.365,3528.225
0,38,784,15,0,28,8,6.2,0,0,0,18,3763.44,5174.73
0,38,784,15,0,28,8,6.2,0,0,0,17,3528.225,4469.085
0,38,797,23,0,28,6,4.1,0,0,7,14,3057.795,3998.655
0,38,797,23,0,28,8,5.0,0,0,7,14,3057.795,3998.655
0,38,797,23,0,28,8,6.2,0,0,0,19,3998.655,5174.73
0,38,797,23,0,28,8,5.7,0,0,7,13,2587.365,3528.225
0,38,797,23,0,36,8,5.0,0,0,7,13,2822.58,3528.225
0,38,797,23,0,36,8,6.2,0,0,0,20,4233.87,5174.73
0,38,797,23,0,36,8,6.2,0,0,0,18,3998.655,4469.085
0,38,797,23,0,36,8,6.2,0,0,0,19,4233.87,5174.73
0,38,918,23,0,27,6,3.8,0,0,7,17,3528.225,4469.085
0,38,918,23,0,27,8,5.0,0,0,7,15,3293.01,4233.87
0,38,918,23,0,27,8,5.7,0,0,0,20,4233.87,5645.16
0,38,918,23,0,27,8,5.0,0,0,7,15,3293.01,3998.655
0,38,918,23,0,28,6,3.8,0,0,7,18,3528.225,5174.73
0,38,918,23,0,28,8,5.0,0,0,7,17,3528.225,4704.3
0,38,918,23,0,28,8,5.7,0,0,0,21,4233.87,6115.59
0,38,1636,33,0,27,6,4.1,0,0,7,14,3057.795,3763.44
0,38,1636,33,0,27,8,5.0,0,0,7,13,2587.365,3528.225
0,38,1636,33,0,28,6,4.1,0,0,7,14,3057.795,3998.655
0,38,1636,33,0,28,8,5.0,0,0,7,13,2822.58,3528.225
0,38,1636,33,0,28,8,5.7,0,0,7,13,2587.365,3528.225
0,38,1636,33,0,28,8,6.2,0,0,0,18,3763.44,5174.73
0,38,1636,33,0,28,8,6.2,0,0,0,17,3528.225,4469.085
0,38,1636,33,0,35,6,4.1,0,0,7,14,3057.795,3528.225
0,38,1636,33,0,36,8,6.2,0,0,0,18,3998.655,4704.3
0,38,1636,33,0,36,8,6.2,0,0,0,19,4233.87,4704.3
0,38,1650,33,0,28,8,5.7,0,0,7,11,2352.15,2822.58
0,38,1928,16,2,28,8,5.0,0,0,7,14,2822.58,3763.44
0,38,1928,16,2,28,8,6.2,0,0,0,18,3763.44,4704.3
0,38,1928,16,2,28,8,5.7,0,0,7,12,2587.365,3528.225
0,38,1928,16,2,28,8,6.2,0,0,0,16,3528.225,4469.085
0,38,1928,16,2,36,8,5.0,0,0,7,14,2822.58,3763.44
0,38,1929,24,2,28,6,4.1,0,0,7,15,3293.01,3998.655
0,38,1929,24,2,28,8,5.0,0,0,7,14,3057.795,3763.44
0,38,1929,24,2,28,8,6.2,0,0,0,18,3763.44,4704.3
0,38,1929,24,2,28,8,5.7,0,0,7,13,2587.365,3528.225
0,38,1929,24,2,28,8,6.2,0,0,0,17,3528.225,4704.3
0,38,1929,24,2,36,6,4.1,0,0,7,14,3057.795,3998.655
0,38,1929,24,2,36,6,4.1,0,0,7,14,3057.795,3763.44
0,38,1929,24,2,36,8,5.0,0,0,7,13,2587.365,3528.225
0,38,1929,24,2,36,8,5.0,0,0,7,14,2822.58,3763.44
0,38,1929,24,2,36,8,6.2,0,0,0,18,3998.655,4704.3
0,38,1929,24,2,36,8,6.2,0,0,0,17,3998.655,4233.87
0,38,1930,16,2,28,8,5.7,0,0,7,12,2587.365,3293.01
0,38,1930,16,2,28,8,6.2,0,0,0,16,3528.225,4704.3
0,38,1930,16,2,36,8,5.7,0,0,7,11,2352.15,2822.58
0,38,1933,24,2,28,8,5.7,0,0,7,12,2587.365,3528.225
0,38,1933,24,2,28,8,6.2,0,0,0,18,3763.44,4704.3
0,38,1933,24,2,36,8,5.7,0,0,7,12,2587.365,3057.795
0,38,1933,24,2,36,8,6.2,0,0,0,18,3998.655,4704.3
0,38,1933,24,2,36,8,6.2,0,0,0,17,3763.44,4233.87
0,38,2628,17,0,28,6,2.8,0,0,7,13,3057.795,3057.795
0,38,2628,17,0,28,6,2.8,0,0,7,14,3057.795,3528.225
0,38,2628,17,0,36,4,2.0,0,0,7,15,3528.225,3763.44
0,38,2628,17,0,36,6,2.8,0,0,7,13,3057.795,3293.01
0,38,2629,15,0,27,4,2.0,0,0,7,21,4469.085,5645.16
0,38,2629,15,0,28,6,2.8,0,0,7,18,3763.44,5174.73
0,38,2629,15,0,28,6,2.8,0,0,7,19,3998.655,5645.16
0,38,2629,15,0,36,4,2.0,0,0,7,21,4469.085,5880.375
0,38,2629,15,0,36,6,2.8,0,0,7,18,3763.44,5174.73
0,38,2629,15,0,36,4,2.0,0,0,7,22,4704.3,6115.59
0,38,2629,15,0,38,4,2.0,0,0,7,22,4704.3,6115.59
0,38,2629,15,0,38,6,2.8,0,0,7,18,3763.44,5174.73
0,38,2629,15,0,38,4,2.0,0,0,7,23,4704.3,6350.805
0,38,2631,9,0,27,4,2.0,0,0,7,20,4233.87,5645.16
0,38,2631,9,0,28,4,2.0,0,0,7,20,4233.87,5645.16
0,38,2631,9,0,28,6,2.8,0,0,7,18,3763.44,5174.73
0,38,2631,9,0,28,6,2.8,0,0,7,19,3998.655,5645.16
0,38,2631,9,0,36,4,2.0,0,0,7,24,4939.515,6821.235
0,38,2631,9,0,36,4,2.0,0,0,7,21,4469.085,5880.375
0,38,2631,9,0,36,4,2.2,0,0,0,28,6115.59,7291.665
0,38,2631,9,0,36,6,2.8,0,0,7,18,3763.44,4939.515
0,38,2631,9,0,36,4,2.0,0,0,7,23,4939.515,6115.59
0,38,2631,9,0,36,6,2.8,0,0,7,18,3763.44,5174.73
0,38,2631,9,0,38,4,2.0,0,0,7,26,5409.945,7291.665
0,38,2631,9,0,38,4,2.0,0,0,7,22,4704.3,6115.59
0,38,2631,9,0,38,4,2.2,0,0,0,29,6115.59,7526.88
0,38,2631,9,0,38,6,2.8,0,0,7,18,3763.44,5174.73
0,38,2631,9,0,38,4,2.0,0,0,7,23,4704.3,6350.805
0,38,2631,9,0,38,4,2.2,0,0,0,28,6115.59,7291.665
0,38,2631,9,0,38,6,2.8,0,0,7,19,3763.44,5409.945
0,38,2633,15,0,28,6,2.8,0,0,7,18,3763.44,5174.73
0,38,2633,15,0,36,6,2.8,0,0,7,18,3763.44,5174.73
0,38,3054,16,2,28,6,2.8,0,0,7,18,3528.225,5174.73
0,38,3054,16,2,36,4,2.0,0,0,7,20,4233.87,5645.16
0,38,3054,16,2,36,6,2.8,0,0,7,17,3528.225,4704.3
0,38,3054,16,2,36,4,2.0,0,0,7,20,4233.87,5409.945
0,38,3054,16,2,38,4,2.0,0,0,7,20,4233.87,5409.945
0,38,3054,16,2,38,6,2.8,0,0,7,17,3528.225,5174.73
0,38,3054,16,2,38,4,2.0,0,0,7,20,3998.655,5645.16
0,38,3055,24,2,28,6,2.8,0,0,7,18,3763.44,5174.73
0,38,3055,24,2,36,4,2.0,0,0,7,20,4233.87,5409.945
0,38,3055,24,2,36,6,2.8,0,0,7,17,3528.225,4704.3
0,38,3055,24,2,36,6,2.8,0,0,7,17,3528.225,4939.515
0,38,3055,24,2,38,4,2.0,0,0,7,20,4233.87,5645.16
0,38,3055,24,2,38,6,2.8,0,0,7,18,3528.225,5174.73
0,38,3300,32,0,27,6,4.1,0,0,7,15,3293.01,3998.655
0,38,3300,32,0,27,8,5.0,0,0,7,14,3057.795,3763.44
0,38,3300,32,0,28,6,4.1,0,0,7,15,3293.01,4233.87
0,38,3300,32,0,28,8,5.0,0,0,7,15,3057.795,4233.87
0,38,3300,32,0,28,8,6.2,0,0,0,19,3998.655,5174.73
0,38,3300,32,0,28,6,4.1,0,0,7,15,3293.01,3998.655
0,38,3300,32,0,28,8,5.0,0,0,7,14,3057.795,3998.655
0,38,3300,32,0,35,6,4.1,0,0,7,16,3528.225,3998.655
0,38,3300,32,0,35,8,5.0,0,0,7,15,3293.01,3998.655
0,38,3300,32,0,35,6,4.1,0,0,7,15,3293.01,3763.44
0,38,3300,32,0,36,6,4.1,0,0,7,16,3528.225,4469.085
0,38,3300,32,0,36,8,5.0,0,0,7,16,3528.225,3998.655
0,38,3300,32,0,36,8,6.2,0,0,0,20,4233.87,5174.73
0,38,3300,32,0,36,6,4.1,0,0,7,15,3293.01,3998.655
0,38,3300,32,0,36,8,6.2,0,0,0,19,4233.87,5174.73
0,38,3303,32,0,28,6,4.1,0,0,7,14,3057.795,3998.655
0,38,3303,32,0,35,6,4.1,0,0,7,14,3057.795,3528.225
0,44,1946,15,0,27,4,1.6,0,0,0,27,6350.805,6350.805
0,44,1946,15,0,38,4,1.6,0,0,0,31,7291.665,7526.88
0,48,26,10,2,36,4,1.0,0,0,7,19,4233.87,4704.3
0,52,2370,9,0,27,4,2.0,0,0,7,19,4233.87,4704.3
0,52,2370,9,0,27,4,2.2,0,0,0,24,5409.945,5645.16
0,52,2370,9,0,27,4,2.0,0,0,7,19,4233.87,4939.515
0,52,2370,9,0,36,4,2.0,0,0,7,24,5174.73,6586.02
0,52,2370,9,0,36,4,2.2,0,0,0,31,6821.235,8232.525
0,52,2370,9,0,36,4,2.0,0,0,7,23,4939.515,6115.59
0,52,2370,9,0,38,4,2.0,0,0,7,23,4939.515,6115.59
0,52,2370,9,0,38,4,2.2,0,0,0,30,6586.02,7762.095
0,52,2370,9,0,38,4,2.0,0,0,7,22,4704.3,5880.375
0,52,2370,9,0,38,4,2.2,0,0,0,29,6350.805,7291.665
0,52,2372,10,2,36,4,2.0,0,0,7,20,4469.085,4939.515
0,52,2372,10,2,36,4,2.2,0,0,0,25,5880.375,5645.16
0,52,2372,10,2,36,4,2.0,0,0,7,19,4233.87,4704.3
0,52,2372,10,2,36,4,2.2,0,0,0,24,5645.16,5645.16
0,52,3202,16,2,36,4,2.0,0,0,7,18,3998.655,4704.3
0,56,1025,16,2,27,4,2.5,0,0,7,18,3998.655,4939.515
0,56,1025,16,2,27,6,2.8,0,0,7,16,3528.225,3998.655
0,56,1025,16,2,27,4,2.5,0,0,7,18,3998.655,4704.3
0,56,1025,16,2,36,4,2.5,0,0,7,21,4469.085,5645.16
0,56,1025,16,2,36,4,2.5,0,0,7,20,4233.87,5409.945
0,56,1025,16,2,36,4,2.5,0,0,7,20,4233.87,5174.73
0,56,1025,16,2,38,4,2.5,0,0,7,21,4469.085,5409.945
0,56,1025,16,2,38,6,2.8,0,0,7,17,3528.225,4704.3
0,56,852,16,2,27,6,4.2,0,0,7,16,3528.225,3998.655
0,56,852,16,2,36,4,2.5,0,0,7,21,4469.085,5645.16
0,56,852,16,2,36,4,2.5,0,0,7,20,4233.87,5409.945
0,56,852,16,2,36,6,4.2,0,0,7,17,3763.44,4233.87
0,56,852,16,2,36,4,2.5,0,0,7,20,4233.87,5174.73
0,56,852,16,2,36,6,4.2,0,0,7,16,3528.225,4233.87
0,56,852,16,2,38,4,2.5,0,0,7,21,4469.085,5409.945
0,56,852,16,2,38,6,4.2,0,0,7,17,3763.44,4704.3
0,56,852,16,2,38,6,4.2,0,0,7,17,3763.44,4469.085
0,56,853,16,2,27,6,4.2,0,0,7,18,3763.44,4704.3
0,56,1791,16,2,27,6,4.2,0,0,7,15,3293.01,3998.655
0,56,1791,16,2,27,8,5.9,0,0,7,11,2352.15,2822.58
0,56,1791,16,2,36,6,4.2,0,0,7,16,3528.225,3998.655
0,56,1877,24,2,27,6,4.2,0,0,7,17,3528.225,4469.085
0,56,1877,24,2,27,8,5.9,0,0,7,11,2352.15,2822.58
0,56,1877,24,2,27,6,4.2,0,0,7,16,3528.225,4469.085
0,56,1877,24,2,36,6,4.2,0,0,7,16,3528.225,3998.655
0,56,2826,10,2,27,6,4.2,0,0,7,18,3763.44,4704.3
0,56,2826,10,2,27,6,4.2,0,0,7,17,3528.225,4704.3
0,56,2826,10,2,36,4,2.5,0,0,7,21,4469.085,5645.16
0,56,2826,10,2,36,4,2.5,0,0,7,20,4233.87,5409.945
0,56,2826,10,2,36,6,4.2,0,0,7,17,3763.44,4233.87
0,56,2826,10,2,36,4,2.5,0,0,7,20,4233.87,5174.73
0,56,2826,10,2,36,6,4.2,0,0,7,16,3528.225,4233.87
0,56,2826,10,2,38,4,2.5,0,0,7,21,4469.085,5409.945
0,56,2826,10,2,38,6,4.2,0,0,7,17,3763.44,4704.3
0,56,2826,10,2,38,6,4.2,0,0,7,17,3763.44,4469.085
0,71,701,9,0,27,4,2.0,0,0,7,19,4233.87,4704.3
0,71,701,9,0,27,4,2.0,0,0,7,18,3998.655,4469.085
0,71,701,9,0,36,4,2.0,0,0,7,22,4939.515,5880.375
0,71,701,9,0,38,4,2.0,0,0,7,23,4939.515,6115.59
0,71,701,9,0,38,4,2.2,0,0,0,26,5880.375,6821.235
0,71,701,9,0,38,4,2.2,0,0,0,26,5880.375,6115.59
0,77,2214,16,2,27,4,2.6,0,0,7,16,3763.44,3763.44
0,77,2214,16,2,27,4,2.6,0,0,7,15,3528.225,3528.225
0,77,2214,16,2,38,4,2.6,0,0,7,17,3763.44,4233.87
0,77,3203,9,0,27,4,2.0,0,0,7,20,4704.3,4939.515
0,77,3203,9,0,27,4,2.0,0,0,7,19,4233.87,4704.3
0,77,3203,9,0,27,4,2.6,0,0,7,18,4233.87,4469.085
0,77,3203,9,0,27,4,2.6,0,0,7,20,4469.085,4704.3
0,77,3203,9,0,36,4,2.0,0,0,7,22,4939.515,5409.945
0,77,3203,9,0,36,4,2.0,0,0,7,21,4704.3,5174.73
0,77,3203,9,0,38,4,2.0,0,0,7,24,4939.515,6350.805
0,77,3203,9,0,38,4,2.0,0,0,7,23,4939.515,6115.59
0,77,3203,9,0,38,4,2.3,0,0,0,28,6115.59,7291.665
0,77,3203,9,0,38,4,2.6,0,0,7,20,4233.87,5409.945
0,77,3203,9,0,38,4,2.3,0,0,0,25,5645.16,6350.805
0,77,3206,10,2,27,4,2.6,0,0,7,17,3763.44,3998.655
0,77,3206,10,2,27,4,2.6,0,0,7,17,3998.655,4233.87
0,77,3206,10,2,36,4,2.0,0,0,7,19,4233.87,4704.3
0,77,3206,10,2,36,4,2.0,0,0,7,20,4469.085,4939.515
0,77,3206,10,2,38,4,2.3,0,0,0,25,5409.945,6586.02
0,77,3206,10,2,38,4,2.6,0,0,7,18,3998.655,4704.3
0,77,3206,10,2,38,4,2.6,0,0,7,19,4233.87,4939.515
0,77,3206,10,2,38,4,2.3,0,0,0,23,5174.73,5645.16
0,80,2370,9,0,27,4,2.4,0,0,7,19,4233.87,4939.515
0,80,2370,9,0,38,4,2.0,0,0,7,27,5645.16,7291.665
0,80,2370,9,0,38,4,2.4,0,0,7,22,4704.3,5880.375
0,80,2370,9,0,38,4,2.5,0,0,0,28,6115.59,7056.45
0,80,2370,9,0,38,4,2.4,0,0,7,21,4469.085,5645.16
0,80,2370,9,0,38,4,2.5,0,0,0,26,5645.16,6821.235
0,80,2372,10,2,38,4,2.4,0,0,7,18,3998.655,4704.3
0,90,3351,15,0,27,4,2.2,0,0,7,19,4233.87,4939.515
0,90,3351,15,0,27,4,2.6,0,0,7,18,3998.655,4704.3
0,90,3351,15,0,38,4,2.2,0,0,7,22,4469.085,6115.59
0,90,3351,15,0,38,4,2.2,0,0,7,21,4233.87,6115.59
0,101,1624,15,0,27,8,6.0,0,0,7,10,2116.935,2587.365
0,111,765,16,2,27,4,1.8,0,0,7,20,4469.085,5174.73
0,111,765,16,2,27,4,1.8,1,0,7,20,4469.085,5174.73
0,111,765,16,2,27,4,1.8,0,0,7,21,4704.3,5409.945
0,111,765,16,2,36,4,1.8,0,0,7,23,4939.515,6115.59
0,111,765,16,2,36,4,1.8,0,0,7,24,5174.73,6350.805
0,111,2834,16,2,27,4,1.8,0,0,7,20,4469.085,5174.73
0,111,2834,16,2,27,4,1.8,1,0,7,20,4469.085,5174.73
0,111,2834,16,2,36,4,1.8,0,0,7,23,4939.515,6115.59
0,111,2834,16,2,36,4,1.8,0,0,7,24,5174.73,6350.805
0,111,3365,16,2,27,4,1.8,0,0,7,20,4469.085,5174.73
0,111,3365,16,2,27,4,1.8,1,0,7,20,4469.085,5174.73
0,111,3365,16,2,36,4,1.8,0,0,7,23,4939.515,6115.59
0,112,1624,15,0,27,8,6.0,0,0,7,10,2352.15,2587.365
0,113,2701,16,2,36,4,1.0,0,0,7,22,5174.73,5174.73
0,113,2702,16,2,36,4,1.0,0,0,7,22,5174.73,5174.73
0,113,2703,10,2,36,4,1.0,0,0,7,22,5174.73,5174.73
0,117,252,16,2,38,4,2.4,0,0,7,17,3763.44,4469.085
0,117,915,17,0,36,4,2.4,0,0,7,15,3528.225,3528.225
0,117,957,32,0,28,4,2.0,0,0,7,20,4469.085,5174.73
0,117,957,32,0,38,4,2.0,0,0,7,21,4704.3,5174.73
0,117,1995,16,2,36,6,4.2,0,0,7,11,2352.15,2822.58
0,117,3203,23,0,28,4,2.4,0,0,7,19,4233.87,4704.3
0,117,3203,23,0,28,4,2.4,0,0,7,20,4469.085,5174.73
0,117,3203,23,0,28,4,2.4,0,0,7,18,4233.87,4469.085
0,117,3203,23,0,36,4,2.4,0,0,7,24,5174.73,6115.59
0,117,3203,23,0,36,4,2.4,0,0,0,30,6586.02,7526.88
0,117,3203,23,0,36,4,2.4,0,0,7,22,4939.515,5880.375
0,117,3203,23,0,38,4,2.4,0,0,7,21,4469.085,5409.945
0,117,3203,23,0,38,4,2.4,0,0,7,21,4704.3,5645.16
0,117,3203,23,0,38,4,2.4,0,0,0,29,6350.805,7291.665
0,117,3203,23,0,38,4,2.4,0,0,7,20,4233.87,5174.73
0,117,3203,23,0,38,4,2.4,0,0,0,27,6115.59,6586.02
0,117,3206,24,2,38,4,2.4,0,0,7,18,3998.655,4939.515
0,117,3206,24,2,38,4,2.4,0,0,0,25,5645.16,6115.59
0,117,3206,24,2,38,4,2.4,0,0,7,17,3763.44,4469.085
0,117,3286,33,0,28,4,2.0,0,0,7,20,4469.085,5174.73
0,117,3286,33,0,38,4,2.0,0,0,7,21,4704.3,5174.73
0,122,3293,33,0,27,4,1.9,0,0,7,15,3293.01,3998.655
0,122,3293,33,0,36,4,1.9,0,0,7,16,3528.225,4233.87
1,3,1719,5,6,38,6,2.5,0,0,7,19,3998.655,5645.16
1,3,2981,29,6,38,4,2.0,0,0,7,21,4469.085,5880.375
1,0,2379,15,6,27,4,2.5,0,0,7,16,3763.44,3998.655
1,0,2380,15,6,27,6,4.2,0,0,7,13,3057.795,3057.795
1,4,1331,17,2,27,6,4.2,0,0,7,16,3528.225,3998.655
1,4,1331,17,2,38,6,4.2,0,0,7,17,3528.225,4704.3
1,4,1331,17,2,38,6,4.2,0,0,7,17,3528.225,4469.085
1,5,1988,28,6,27,8,5.3,0,0,7,8,1646.505,2116.935
1,5,2769,28,6,27,8,5.3,0,0,7,8,1646.505,2116.935
1,5,2769,28,6,38,8,5.3,0,0,7,8,1646.505,2352.15
1,6,205,28,4,27,4,1.8,0,0,7,23,4939.515,5645.16
1,6,205,28,4,38,4,1.8,0,0,7,24,4939.515,6350.805
1,6,206,28,2,38,5,2.2,0,0,7,18,3763.44,4704.3
1,6,268,2,4,27,5,2.1,1,0,7,17,3528.225,4469.085
1,6,268,2,4,27,5,2.1,1,0,7,17,3528.225,4704.3
1,6,268,2,4,27,5,2.2,0,0,7,17,3528.225,4704.3
1,6,268,2,4,38,5,2.2,0,0,7,19,3998.655,5409.945
1,6,269,4,4,27,5,2.2,0,0,7,17,3528.225,4704.3
1,6,269,4,4,38,5,2.2,0,0,7,19,3998.655,5409.945
1,6,1156,28,4,27,5,2.2,0,0,7,18,3763.44,4939.515
1,6,1156,28,4,38,5,2.2,0,0,7,19,3998.655,5409.945
1,6,2454,28,2,38,5,2.1,1,0,7,17,3528.225,4704.3
1,12,3406,29,6,38,4,1.5,0,0,7,22,4704.3,6115.59
1,13,1240,0,6,28,4,2.3,0,0,7,17,3998.655,4233.87
1,13,1241,0,6,28,4,2.3,0,0,7,17,3998.655,4233.87
1,9,75,28,6,28,4,1.8,0,0,7,21,4469.085,5645.16
1,9,75,28,6,28,6,2.7,0,0,7,21,4233.87,5880.375
1,9,75,28,6,38,4,1.8,0,0,7,23,4939.515,6115.59
1,9,75,28,6,38,6,2.7,0,0,7,21,4469.085,6115.59
1,9,254,0,6,28,6,2.4,0,0,0,24,4939.515,6586.02
1,9,254,0,6,28,6,2.7,0,0,7,20,4233.87,5645.16
1,9,254,0,6,28,6,3.4,0,0,7,17,3528.225,4704.3
1,9,254,0,6,38,6,2.7,0,0,7,20,4233.87,5409.945
1,9,254,0,6,38,6,3.4,0,0,7,17,3293.01,4704.3
1,9,332,28,6,28,6,3.4,0,0,7,17,3528.225,4704.3
1,9,332,28,6,38,6,3.4,0,0,7,17,3293.01,4704.3
1,9,368,0,6,28,6,3.4,0,0,7,16,3293.01,4704.3
1,9,368,0,6,38,6,3.4,0,0,7,16,3293.01,4469.085
1,16,1006,2,4,27,6,3.0,0,0,7,19,3763.44,5645.16
1,16,1006,2,4,27,6,4.3,0,0,0,27,5409.945,7526.88
1,16,1006,2,4,27,4,2.5,0,0,7,24,4939.515,6821.235
1,16,1006,2,4,27,6,3.0,0,0,7,19,3763.44,5409.945
1,16,1006,2,4,27,6,4.3,0,0,0,26,5409.945,7526.88
1,16,1006,2,4,28,6,3.0,0,0,7,18,3528.225,5409.945
1,16,1006,2,4,28,6,3.0,0,0,7,19,3763.44,5409.945
1,16,1006,2,4,28,6,3.8,0,0,7,19,3763.44,5409.945
1,16,1007,4,4,27,6,3.0,0,0,7,17,3528.225,4704.3
1,16,1007,4,4,27,6,4.3,0,0,0,26,5409.945,7291.665
1,16,1007,4,4,27,4,2.5,0,0,7,22,4469.085,6115.59
1,16,1007,4,4,27,6,3.0,0,0,7,17,3528.225,4939.515
1,16,1007,4,4,27,6,4.3,0,0,0,26,5409.945,7526.88
1,16,1007,4,4,28,6,3.0,0,0,7,18,3528.225,5409.945
1,16,1007,4,4,28,6,3.8,0,0,7,19,3763.44,5409.945
1,16,1007,4,4,28,6,3.0,0,0,7,19,3763.44,5409.945
1,16,1007,4,4,28,6,3.8,0,0,7,19,3763.44,5645.16
1,16,1358,1,4,28,6,3.0,0,0,7,18,3528.225,5409.945
1,16,1358,1,4,28,6,4.3,0,0,0,23,4469.085,6821.235
1,16,1358,1,4,28,6,3.0,0,0,7,19,3763.44,5409.945
1,16,1358,1,4,28,6,3.8,0,0,7,19,3998.655,5645.16
1,16,2004,1,6,27,6,3.8,0,0,7,17,3528.225,4704.3
1,16,2004,1,6,28,8,5.0,0,0,7,18,3528.225,5174.73
1,16,2004,1,6,28,8,5.7,0,0,0,21,4233.87,6115.59
1,16,2005,4,6,28,8,5.0,0,0,7,17,3528.225,4704.3
1,16,2005,4,6,28,8,5.0,0,0,7,17,3528.225,4939.515
1,16,2005,4,6,28,8,5.7,0,0,0,21,4233.87,6115.59
1,16,2575,2,6,27,6,3.8,0,0,7,18,3763.44,5174.73
1,16,2575,2,6,27,6,3.8,0,0,7,19,3998.655,5174.73
1,16,2575,2,6,27,6,4.3,0,0,7,18,3763.44,4939.515
1,16,2575,2,6,27,6,4.3,0,0,0,23,4704.3,6821.235
1,16,2575,2,6,27,8,5.7,0,0,0,21,4233.87,6115.59
1,16,2575,2,6,28,6,4.3,0,0,7,19,3763.44,5645.16
1,16,2575,2,6,28,6,3.8,1,0,5,18,3528.225,5174.73
1,16,2596,2,4,28,8,5.0,0,0,7,17,3528.225,4939.515
1,16,2596,2,4,28,6,3.8,1,0,5,17,3528.225,5174.73
1,16,2596,2,4,28,8,5.0,0,0,7,17,3528.225,4704.3
1,16,2596,2,4,28,8,5.7,0,0,0,21,4233.87,6115.59
1,16,2597,0,4,28,8,5.0,0,0,7,17,3528.225,4939.515
1,16,2597,0,4,28,6,3.8,1,0,5,17,3293.01,5174.73
1,16,2597,0,4,28,8,5.0,0,0,7,17,3528.225,4704.3
1,16,2943,0,4,27,4,1.8,1,0,5,19,3998.655,5409.945
1,16,2943,0,4,27,4,2.0,0,0,7,22,4469.085,6115.59
1,16,2943,0,4,27,4,1.8,0,0,7,24,4939.515,6821.235
1,16,2943,0,4,27,4,1.8,1,0,5,20,4233.87,5409.945
1,16,2943,0,4,27,4,2.0,0,0,7,24,5174.73,6350.805
1,16,2943,0,4,36,4,1.8,1,0,5,22,4469.085,6350.805
1,16,2943,0,4,36,4,2.0,0,0,7,25,5174.73,6821.235
1,16,2943,0,4,36,4,1.8,1,0,5,21,4469.085,5645.16
1,16,2943,0,4,36,4,2.0,0,0,7,26,5409.945,7526.88
1,16,2943,0,4,38,4,1.8,0,0,7,26,5409.945,7526.88
1,16,2944,13,4,27,4,2.0,0,0,7,22,4469.085,6115.59
1,16,2944,13,4,27,4,1.8,0,0,7,24,4939.515,6821.235
1,16,2944,13,4,27,4,2.0,0,0,7,24,5174.73,6350.805
1,16,2944,13,4,36,4,2.0,0,0,7,25,5174.73,6821.235
1,16,2944,13,4,36,4,2.0,0,0,7,26,5409.945,7526.88
1,16,2944,13,4,38,4,1.8,0,0,7,26,5409.945,7526.88
1,16,2945,0,4,27,6,2.8,0,0,7,19,3998.655,5645.16
1,16,2945,0,4,27,4,2.5,0,0,7,24,4939.515,6821.235
1,16,2945,0,4,27,6,2.8,0,0,7,20,4233.87,5645.16
1,16,2945,0,4,36,6,2.8,0,0,7,18,3528.225,5174.73
1,16,2945,0,4,36,4,2.5,0,0,7,25,4939.515,7291.665
1,16,2945,0,4,36,6,2.8,0,0,7,19,3998.655,5645.16
