Year,Make,Transmission,Engine Cylinders,Turbocharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
25,62,21,6,0,5,20,4233.87,5409.945
25,62,29,6,0,5,20,4233.87,5409.945
25,62,21,6,0,5,19,3998.655,5174.73
25,62,29,6,0,5,19,3998.655,5174.73
25,62,22,8,0,5,19,3763.44,5409.945
25,63,30,6,0,7,19,3763.44,5409.945
25,63,30,6,0,7,19,3998.655,5645.16
25,63,30,6,0,7,18,3528.225,5174.73
25,63,30,6,0,7,19,3998.655,5645.16
25,63,30,6,0,7,19,3998.655,5645.16
25,63,30,6,0,7,21,4233.87,6586.02
25,63,30,8,0,7,16,3293.01,4704.3
25,63,28,8,0,7,19,3763.44,5645.16
25,66,39,4,0,5,23,4939.515,6350.805
25,66,39,4,0,5,22,4704.3,6115.59
25,69,30,8,0,5,15,2822.58,4469.085
25,69,30,8,0,5,14,2822.58,4233.87
25,70,29,12,1,5,12,2352.15,3763.44
25,70,29,12,1,5,12,2352.15,3763.44
25,70,29,12,1,5,12,2352.15,3763.44
25,70,29,12,1,5,12,2352.15,3763.44
25,71,20,4,0,7,25,5174.73,7056.45
25,71,21,4,0,7,24,5174.73,6586.02
25,71,38,4,0,7,25,5174.73,6821.235
25,71,38,4,0,7,27,5645.16,7526.88
25,71,21,4,0,7,23,4939.515,6350.805
25,71,38,4,0,7,24,5174.73,6586.02
25,71,21,4,0,7,24,4939.515,7056.45
25,71,22,6,0,7,20,3998.655,5880.375
25,71,39,4,0,7,23,4704.3,6821.235
25,71,29,4,0,7,21,4469.085,5645.16
25,71,38,4,0,7,23,4939.515,6115.59
25,71,29,6,0,7,15,3293.01,4233.87
25,71,38,6,0,7,16,3528.225,4469.085
25,71,22,4,1,5,20,3998.655,5409.945
25,71,22,4,1,5,18,3763.44,5174.73
25,71,22,6,0,7,18,3763.44,5174.73
25,71,22,6,0,7,17,3528.225,4939.515
25,71,22,4,0,5,23,4939.515,6586.02
25,71,38,4,0,5,24,5174.73,6586.02
25,71,39,4,0,5,24,4939.515,6586.02
25,71,22,2,0,5,19,3763.44,5409.945
25,71,39,2,0,5,18,3763.44,5174.73
25,71,39,4,1,5,20,4233.87,5880.375
25,71,30,4,0,7,21,4469.085,5880.375
25,71,30,6,0,7,20,3998.655,5645.16
25,71,30,4,0,7,23,4704.3,6586.02
25,71,30,6,0,7,21,4233.87,6115.59
25,71,38,4,0,7,24,5174.73,6586.02
25,71,26,4,0,7,28,6821.235,6350.805
25,74,32,6,0,5,21,4233.87,5880.375
25,74,32,6,0,5,20,3998.655,5880.375
25,74,32,6,0,5,20,3998.655,5880.375
25,74,23,8,0,5,15,2822.58,4469.085
25,74,32,8,0,5,17,3293.01,4939.515
25,74,29,12,1,5,13,2587.365,3998.655
25,74,23,8,0,5,14,2587.365,4233.87
25,74,21,12,1,5,13,2587.365,3998.655
25,74,32,6,0,5,20,3998.655,5880.375
25,74,32,6,0,5,20,3998.655,5880.375
25,74,32,8,0,5,17,3528.225,5174.73
25,74,32,8,0,5,17,3528.225,4939.515
25,74,32,8,0,5,16,3293.01,4939.515
25,74,23,8,0,5,14,2822.58,4233.87
25,74,32,6,1,0,26,5409.945,7526.88
25,74,32,6,0,5,19,3998.655,5645.16
25,74,29,6,0,5,18,3763.44,5174.73
25,74,29,6,0,5,18,3763.44,4939.515
25,74,32,8,0,5,17,3528.225,5174.73
25,74,29,8,0,5,16,3057.795,4469.085
25,74,23,8,0,5,15,3057.795,4704.3
25,74,23,8,0,5,15,3057.795,4233.87
25,74,29,8,0,5,12,2587.365,3528.225
25,74,32,6,1,0,19,3998.655,5409.945
25,74,32,8,0,5,15,3057.795,4233.87
25,74,32,8,0,5,14,3057.795,3998.655
25,74,32,6,1,0,20,4233.87,5645.16
25,74,32,6,0,5,18,3763.44,4939.515
25,74,32,6,0,5,17,3528.225,4704.3
25,74,32,8,0,5,15,3057.795,4233.87
25,74,23,8,0,5,12,2587.365,3528.225
25,74,32,6,1,0,20,4233.87,5645.16
25,74,32,6,0,5,16,3528.225,4469.085
25,74,32,8,0,5,17,3293.01,5174.73
25,74,32,8,0,5,17,3293.01,4939.515
25,74,29,12,1,5,13,2587.365,3998.655
25,74,23,8,0,5,13,2587.365,3998.655
25,74,21,12,1,5,13,2587.365,3998.655
25,74,32,8,0,5,16,3057.795,4939.515
25,74,29,12,1,5,14,2587.365,4233.87
25,74,23,8,1,5,14,2822.58,4469.085
25,74,21,12,1,5,14,2587.365,4233.87
25,74,32,6,0,5,21,4469.085,6115.59
25,74,39,6,0,5,20,3998.655,6115.59
25,74,32,6,0,5,21,4233.87,6115.59
25,74,39,6,0,5,21,4233.87,6115.59
25,74,23,8,0,5,17,3293.01,5174.73
25,74,21,8,0,5,13,2822.58,3763.44
25,75,28,8,0,7,19,3763.44,5645.16
25,75,30,4,0,7,21,4469.085,5880.375
25,75,30,6,0,7,20,3998.655,5645.16
25,75,30,4,0,7,23,4704.3,6586.02
25,75,30,6,0,7,21,4233.87,6115.59
25,75,26,4,0,7,28,6821.235,6350.805
25,75,29,4,0,7,23,4704.3,6586.02
25,75,30,6,0,7,21,4233.87,6115.59
25,75,38,4,0,7,23,4704.3,6821.235
25,75,30,6,0,7,20,3998.655,5880.375
25,75,29,6,0,7,16,3293.01,4704.3
25,75,30,8,0,7,17,3528.225,4939.515
25,75,29,6,0,7,15,3057.795,4469.085
25,75,30,8,0,7,16,3293.01,4469.085
25,75,30,6,0,7,19,3998.655,5645.16
25,75,30,6,0,7,21,4233.87,6586.02
25,67,22,4,0,5,29,5880.375,7997.31
25,67,22,4,1,5,26,5409.945,7526.88
25,67,39,4,1,5,29,6115.59,7997.31
25,67,22,4,0,5,29,5880.375,7997.31
25,67,22,4,0,5,29,5880.375,7997.31
25,67,22,4,1,5,26,5409.945,7526.88
25,67,39,4,1,5,29,6115.59,7997.31
25,67,22,4,1,5,27,5409.945,7526.88
25,67,39,4,1,5,29,6115.59,7997.31
25,67,39,4,1,5,29,6115.59,7997.31
25,67,39,4,1,5,29,6115.59,7997.31
25,67,39,4,1,5,29,6115.59,7997.31
25,77,20,4,0,7,22,4469.085,6115.59
25,77,21,6,0,5,19,3763.44,5645.16
25,77,38,4,0,7,23,4704.3,6586.02
25,77,39,6,0,5,19,3763.44,5880.375
25,77,20,4,0,7,22,4469.085,6115.59
25,77,21,6,0,5,19,3763.44,5645.16
25,77,38,4,0,7,22,4469.085,6115.59
25,77,39,6,0,5,19,3763.44,5880.375
25,77,20,6,0,5,18,3528.225,4939.515
25,77,20,6,0,5,17,3528.225,4469.085
25,77,20,4,0,7,23,4704.3,6350.805
25,77,21,6,0,5,19,3763.44,5880.375
25,77,22,4,1,5,20,3998.655,5880.375
25,77,26,4,0,7,23,4939.515,6350.805
25,77,26,4,0,7,24,5174.73,6586.02
25,77,38,4,0,7,23,4939.515,6586.02
25,77,38,4,0,7,25,5174.73,7056.45
25,77,22,4,1,5,19,3998.655,5174.73
25,77,38,4,1,5,18,3763.44,5174.73
25,77,22,4,1,5,20,3998.655,5880.375
25,77,26,4,0,7,23,4939.515,6350.805
25,77,38,4,0,7,22,4704.3,6350.805
25,77,22,6,0,7,20,3998.655,5645.16
25,77,26,4,0,7,22,4704.3,5880.375
25,77,22,6,0,7,19,3998.655,5409.945
25,77,26,4,0,7,22,4704.3,5880.375
25,77,28,6,0,7,17,3528.225,4704.3
25,77,29,8,0,7,15,3293.01,4469.085
25,77,39,6,0,7,18,3763.44,4704.3
25,77,28,6,0,7,15,3293.01,4233.87
25,77,29,8,0,7,15,3293.01,4469.085
25,77,39,6,0,7,16,3528.225,4469.085
25,80,21,6,0,5,19,3998.655,5409.945
25,80,39,6,0,5,20,3998.655,5645.16
25,80,23,6,0,5,21,4233.87,6115.59
25,80,39,6,0,5,21,4233.87,6115.59
25,80,26,4,0,7,26,5409.945,7291.665
25,80,26,6,0,5,22,4469.085,6115.59
25,80,39,4,0,7,26,5409.945,7526.88
25,80,39,6,0,5,21,4233.87,6350.805
25,80,26,4,0,7,26,5409.945,7291.665
25,80,26,6,0,5,22,4469.085,6115.59
25,80,39,4,0,7,26,5409.945,7526.88
25,80,39,6,0,5,21,4233.87,6350.805
25,80,29,8,0,7,14,2822.58,4233.87
25,80,29,8,0,7,14,2822.58,4233.87
25,80,26,4,0,7,29,6586.02,7056.45
25,80,39,4,0,7,26,5645.16,6821.235
25,80,29,4,0,7,19,3998.655,5174.73
25,80,29,6,0,7,17,3528.225,4704.3
25,80,38,4,0,7,21,4469.085,5409.945
25,80,39,6,0,7,18,3763.44,4704.3
25,80,29,6,0,7,16,3528.225,4469.085
25,80,39,6,0,7,17,3528.225,4469.085
25,80,22,6,1,5,18,3763.44,4939.515
25,80,26,6,0,5,22,4469.085,6115.59
25,80,26,6,0,5,20,4233.87,5409.945
25,80,26,6,0,5,20,4233.87,5409.945
25,80,21,8,0,5,15,3057.795,4469.085
25,80,29,6,0,5,17,3528.225,5174.73
25,80,21,8,0,5,14,3057.795,4233.87
25,80,29,6,0,5,16,3293.01,4704.3
25,80,29,6,0,5,18,3528.225,5174.73
25,80,29,6,0,5,19,3763.44,5645.16
25,80,26,4,0,7,23,4939.515,6115.59
25,80,26,4,0,7,24,5174.73,6350.805
25,80,26,4,0,7,26,5645.16,7056.45
25,80,26,4,0,7,28,5880.375,7762.095
25,80,39,4,0,5,24,4939.515,6821.235
25,80,39,4,0,7,27,5645.16,7291.665
25,80,26,4,0,7,29,6115.59,7997.31
25,80,29,8,0,7,14,3057.795,3998.655
25,80,29,8,0,7,14,3057.795,4233.87
25,80,29,8,0,7,14,2822.58,3998.655
25,80,29,8,0,7,15,3057.795,4233.87
25,80,29,8,0,7,15,3057.795,4233.87
25,80,26,4,0,7,29,6350.805,7762.095
25,80,28,4,0,7,27,5645.16,7526.88
25,80,28,4,0,7,28,6115.59,7762.095
25,80,38,4,0,7,29,6115.59,7997.31
25,80,39,4,0,7,28,6115.59,7291.665
25,80,26,4,0,7,30,6586.02,7997.31
25,80,29,6,0,7,17,3528.225,4939.515
25,80,39,6,0,7,18,3763.44,4704.3
25,80,29,6,0,7,17,3528.225,4704.3
25,80,39,6,0,7,17,3763.44,4704.3
25,91,28,4,0,7,28,5880.375,7997.31
25,91,38,4,0,7,30,6350.805,7997.31
25,91,28,4,0,7,28,5880.375,7997.31
25,91,38,4,0,7,30,6350.805,7997.31
25,91,28,4,0,7,27,5645.16,7762.095
25,91,38,4,0,7,29,5880.375,8232.525
25,91,28,4,0,7,26,5409.945,7526.88
25,91,38,4,0,7,29,5880.375,8232.525
25,91,38,4,0,7,30,5880.375,8702.955
25,91,20,6,0,7,20,3998.655,6115.59
25,91,20,6,0,7,18,3528.225,5174.73
25,91,22,4,0,7,26,5174.73,7762.095
25,91,22,6,0,7,20,3998.655,6115.59
25,91,28,4,0,7,25,5174.73,7056.45
25,91,28,6,0,7,22,4233.87,6821.235
25,91,28,6,0,7,23,4469.085,6821.235
25,91,21,6,0,7,20,3998.655,5880.375
25,91,22,8,0,7,18,3528.225,5645.16
25,91,22,8,0,7,15,3057.795,4704.3
25,91,39,8,0,7,15,3057.795,4704.3
25,91,29,4,1,7,21,4469.085,6350.805
25,91,29,4,0,7,21,4469.085,5645.16
25,91,38,4,0,7,21,4469.085,5880.375
25,91,38,4,1,5,22,4469.085,6586.02
25,91,22,6,0,7,19,3763.44,5645.16
25,91,29,6,0,7,20,3998.655,5645.16
25,91,22,6,0,7,19,3998.655,5645.16
25,91,29,6,0,7,20,3998.655,5645.16
25,91,21,4,0,7,24,4939.515,6821.235
25,91,28,4,0,7,28,6115.59,7291.665
25,91,38,4,0,7,24,4939.515,6586.02
25,91,38,4,0,7,28,6115.59,7526.88
25,91,28,4,0,7,22,4704.3,6115.59
25,92,39,6,1,5,19,3763.44,5409.945
25,92,29,6,1,5,18,3528.225,5409.945
25,92,39,6,1,5,18,3763.44,5409.945
25,92,29,6,1,5,18,3528.225,5409.945
25,92,39,6,1,5,18,3528.225,5645.16
25,92,32,6,0,5,24,4704.3,6821.235
25,92,39,6,0,5,22,4469.085,6350.805
25,92,32,6,0,5,23,4704.3,6821.235
25,92,39,6,0,5,22,4469.085,6115.59
25,92,32,6,0,5,22,4469.085,6350.805
25,92,39,6,0,5,21,4233.87,5880.375
25,92,32,6,0,5,22,4469.085,6350.805
25,92,39,6,0,5,21,4233.87,5880.375
25,92,32,6,0,5,22,4469.085,6115.59
25,92,39,6,0,5,21,4233.87,5880.375
25,92,32,6,0,5,22,4469.085,6115.59
25,92,39,6,0,5,21,4233.87,5880.375
25,92,32,6,0,5,21,4233.87,6115.59
25,92,39,6,0,5,21,4233.87,5880.375
25,92,32,6,0,5,21,4233.87,6115.59
25,92,39,6,0,5,21,4233.87,5880.375
25,92,32,6,0,5,21,4233.87,6350.805
25,92,39,6,0,5,20,4233.87,5880.375
25,92,32,6,0,5,21,4233.87,6115.59
25,92,39,6,0,5,20,4233.87,5880.375
25,92,32,6,0,5,21,4233.87,6350.805
25,92,39,6,0,5,20,4233.87,5880.375
25,92,32,6,0,5,21,4233.87,6115.59
25,92,39,6,0,5,21,4233.87,5880.375
25,92,30,6,0,5,16,3293.01,4704.3
25,92,39,6,0,5,16,3293.01,4704.3
25,92,30,8,0,5,15,3057.795,4233.87
25,92,39,8,0,5,13,2587.365,3998.655
25,92,30,8,0,5,15,3057.795,4469.085
25,92,30,8,1,5,14,2822.58,4469.085
25,92,30,8,1,5,14,2822.58,4469.085
25,92,32,6,0,5,24,4704.3,6821.235
25,92,39,6,0,5,22,4469.085,6350.805
25,92,32,6,0,5,23,4704.3,6821.235
25,92,39,6,0,5,22,4469.085,6115.59
25,98,22,12,0,5,14,2587.365,4233.87
25,98,22,12,0,5,14,2587.365,4233.87
25,98,22,12,0,5,14,2587.365,4233.87
25,98,22,12,0,5,14,2587.365,4233.87
25,99,29,8,0,5,16,3293.01,4704.3
25,99,38,8,0,5,17,3528.225,4704.3
25,103,22,6,1,7,18,3528.225,5645.16
25,103,22,4,1,7,21,3998.655,6350.805
25,103,39,6,1,7,18,3528.225,5645.16
25,103,39,4,1,7,21,4233.87,6115.59
25,103,22,6,1,7,18,3528.225,5645.16
25,103,22,4,1,7,21,3998.655,6350.805
25,103,39,6,1,7,18,3528.225,5645.16
25,103,39,4,1,7,21,4233.87,6115.59
25,103,21,4,1,7,22,4469.085,6350.805
25,103,22,6,1,7,18,3528.225,5645.16
25,103,39,6,1,7,19,3763.44,6115.59
25,103,39,4,1,7,22,4469.085,6350.805
25,103,21,4,1,7,22,4469.085,6586.02
25,103,22,6,1,7,18,3528.225,5645.16
25,103,39,6,1,7,19,3763.44,6115.59
25,103,39,4,1,7,23,4469.085,6821.235
25,103,21,4,1,7,22,4469.085,6350.805
25,103,22,6,1,7,18,3528.225,5645.16
25,103,39,6,1,7,19,3763.44,6115.59
25,103,39,4,1,7,23,4469.085,6821.235
25,103,21,4,1,7,20,3998.655,6350.805
25,103,38,4,1,7,21,4233.87,6350.805
25,103,21,4,1,7,20,3998.655,6350.805
25,103,38,4,1,7,21,4233.87,6350.805
25,103,28,6,0,7,16,3293.01,4704.3
25,103,28,8,0,7,13,2822.58,3763.44
25,103,28,8,0,7,16,3293.01,4704.3
25,105,39,8,0,5,14,2587.365,4233.87
25,106,28,4,0,7,27,5645.16,7056.45
25,106,38,4,0,7,27,5645.16,7526.88
25,106,28,4,0,7,27,5645.16,7056.45
25,106,38,4,0,7,27,5645.16,7526.88
25,106,22,4,0,7,26,5174.73,7762.095
25,106,22,6,0,7,20,3998.655,6115.59
25,106,28,4,0,7,29,6115.59,7997.31
25,106,30,6,0,7,19,3763.44,5409.945
25,106,30,6,0,7,19,3998.655,5645.16
25,106,29,4,1,7,21,4469.085,6350.805
25,106,29,4,0,7,21,4469.085,5645.16
25,106,38,4,0,7,21,4469.085,5880.375
25,106,38,4,1,5,22,4469.085,6586.02
25,106,22,6,0,7,18,3763.44,5409.945
25,106,30,6,0,7,18,3763.44,5409.945
25,106,30,6,0,7,18,3763.44,5409.945
25,106,22,6,0,7,19,3998.655,5645.16
25,106,28,4,0,7,22,4469.085,6115.59
25,106,30,6,0,7,19,3998.655,5645.16
25,106,26,6,0,7,28,6350.805,7056.45
25,106,28,4,0,7,28,5880.375,7526.88
25,107,28,4,0,7,24,4939.515,6821.235
25,107,38,4,0,7,23,4704.3,6350.805
25,107,20,4,0,7,24,5174.73,6586.02
25,107,38,4,0,7,24,5174.73,6586.02
25,107,28,4,0,7,28,6115.59,7526.88
25,107,38,4,0,7,29,6350.805,7762.095
25,109,39,8,0,7,15,3057.795,4233.87
25,111,20,4,1,5,21,4469.085,5645.16
25,111,20,4,0,7,22,4704.3,6115.59
25,111,38,4,0,7,22,4704.3,6350.805
25,111,20,4,1,5,21,4469.085,5645.16
25,111,20,4,0,7,22,4704.3,6115.59
25,111,38,4,0,7,22,4704.3,6350.805
25,111,38,4,1,5,21,4233.87,5880.375
25,111,20,4,1,5,21,4469.085,5645.16
25,111,20,4,0,7,22,4704.3,6115.59
25,111,38,4,1,5,21,4233.87,5880.375
25,111,38,4,0,7,22,4704.3,6350.805
25,111,39,4,1,5,19,3998.655,5409.945
25,111,20,4,0,7,22,4704.3,6115.59
25,111,21,4,1,5,20,4233.87,5645.16
25,111,21,6,0,5,20,3998.655,5645.16
25,111,38,4,1,5,21,4233.87,5880.375
25,111,38,4,0,7,22,4704.3,6350.805
25,111,39,4,1,5,20,3998.655,5645.16
25,111,20,4,0,7,22,4704.3,6115.59
25,111,21,4,1,5,20,4233.87,5645.16
25,111,21,6,0,5,20,3998.655,5645.16
25,111,38,4,1,5,20,4233.87,5645.16
25,111,38,4,0,7,22,4704.3,6350.805
25,111,21,6,0,7,18,3763.44,4939.515
25,113,29,4,0,7,19,3998.655,5174.73
25,113,29,6,0,7,17,3528.225,4704.3
25,113,38,4,0,7,21,4469.085,5409.945
25,113,29,6,0,7,16,3528.225,4469.085
25,113,28,4,0,7,21,4469.085,5880.375
25,113,29,6,0,7,20,4233.87,5645.16
25,113,38,4,0,7,22,4469.085,6115.59
25,113,28,4,0,7,20,4469.085,5409.945
25,113,29,6,0,7,19,3998.655,5409.945
25,113,38,4,0,7,21,4469.085,5880.375
25,113,28,4,0,7,25,5174.73,7056.45
25,113,38,4,0,7,24,5174.73,6821.235
25,113,28,4,0,7,24,4939.515,6586.02
25,113,38,4,0,7,23,4939.515,6586.02
25,113,28,4,0,7,26,5409.945,7291.665
25,113,38,4,0,7,25,5174.73,7056.45
25,113,28,4,0,7,25,5174.73,7056.45
25,113,38,4,0,7,24,5174.73,6821.235
25,113,22,6,0,7,18,3763.44,5409.945
25,113,22,6,0,7,19,3998.655,5645.16
25,117,29,6,0,7,18,3763.44,4939.515
25,117,29,8,0,7,17,3528.225,4469.085
25,117,29,6,0,7,17,3763.44,4704.3
25,117,29,8,0,7,15,3293.01,3998.655
25,117,22,6,0,7,23,4469.085,6586.02
25,117,22,6,0,7,23,4469.085,6586.02
25,117,29,4,0,7,25,4939.515,7291.665
25,117,38,4,0,7,25,4939.515,7291.665
25,117,21,4,0,7,25,5174.73,7056.45
25,117,28,4,0,7,30,6350.805,8232.525
25,117,38,4,0,7,25,5174.73,7056.45
25,117,38,4,0,7,30,6115.59,8232.525
25,117,29,6,0,5,18,3998.655,4939.515
25,117,29,6,0,5,17,3763.44,4704.3
25,117,39,6,0,5,16,3293.01,4469.085
25,117,21,6,0,7,20,4233.87,5645.16
25,117,22,4,0,7,22,4704.3,6350.805
25,117,21,6,0,7,19,3998.655,5409.945
25,117,26,6,0,7,26,6350.805,5880.375
25,117,22,8,0,7,15,3057.795,4233.87
25,117,21,4,0,7,24,4939.515,6821.235
25,117,28,4,0,7,28,5880.375,7291.665
25,117,38,4,0,7,24,4939.515,6586.02
25,117,38,4,0,7,28,6115.59,7526.88
25,117,28,4,0,7,22,4704.3,6115.59
25,117,28,4,0,7,24,5174.73,6586.02
25,117,29,6,0,7,22,4469.085,6350.805
25,117,28,4,0,7,24,4939.515,6350.805
25,117,29,6,0,7,21,4469.085,6115.59
25,117,21,8,0,7,15,3293.01,3998.655
25,117,22,8,0,7,15,3293.01,4469.085
25,117,21,8,0,7,14,3057.795,3763.44
25,117,22,8,0,7,15,3057.795,4233.87
25,117,22,8,0,7,14,3057.795,4233.87
25,117,29,6,0,7,19,3998.655,5409.945
25,117,29,6,0,7,18,3763.44,4939.515
25,117,28,4,0,7,21,4469.085,5880.375
25,117,29,6,0,7,18,3998.655,4939.515
25,117,38,4,0,7,22,4704.3,6115.59
25,117,39,6,0,7,17,3528.225,4469.085
25,117,29,6,0,7,18,3763.44,4704.3
25,117,38,4,0,7,19,3998.655,5174.73
25,117,39,6,0,7,16,3293.01,4469.085
25,117,21,6,0,7,16,3528.225,4469.085
25,117,21,8,0,7,15,3293.01,3998.655
25,117,22,8,0,7,16,3293.01,4233.87
25,117,21,8,0,7,15,3057.795,3763.44
25,117,22,8,0,7,14,3057.795,3998.655
25,117,22,8,0,7,15,3057.795,3998.655
25,117,22,6,0,7,22,4469.085,6115.59
25,117,22,4,0,7,24,4939.515,6821.235
25,117,22,6,0,7,21,4233.87,5880.375
25,117,22,4,0,7,23,4704.3,6586.02
25,117,28,4,0,7,31,6821.235,8232.525
25,122,22,4,1,5,23,4469.085,6821.235
25,122,22,6,0,5,21,4233.87,6350.805
25,122,39,4,1,5,25,4939.515,7291.665
25,122,22,6,0,5,20,3998.655,5880.375
25,122,22,4,1,5,25,5174.73,6821.235
25,122,39,4,1,5,25,4939.515,7291.665
25,122,22,4,1,5,25,5174.73,6821.235
25,122,39,4,1,5,25,4939.515,7291.665
25,122,22,5,0,7,24,4704.3,6821.235
25,122,22,4,1,5,25,5174.73,6821.235
25,122,38,5,0,7,24,4939.515,7056.45
25,122,39,4,1,5,25,4939.515,7291.665
25,122,22,5,0,7,24,4704.3,6821.235
25,122,22,4,1,5,25,5174.73,6821.235
25,122,38,5,0,7,24,4939.515,7056.45
25,122,39,4,1,5,25,4939.515,7291.665
25,122,22,5,0,7,23,4704.3,6821.235
25,122,38,5,0,7,23,4704.3,6586.02
25,122,22,5,0,7,23,4704.3,6586.02
25,122,38,5,0,7,23,4704.3,6586.02
25,122,22,4,1,5,23,4469.085,6821.235
25,122,22,4,1,5,22,4469.085,6586.02
25,122,22,5,0,7,24,4704.3,6821.235
25,122,38,5,0,7,24,4939.515,7056.45
25,122,30,6,0,7,18,3763.44,5409.945
25,122,30,6,0,7,20,3998.655,5880.375
25,122,22,4,1,5,21,4233.87,5645.16
25,122,39,4,1,5,21,4469.085,6115.59
25,122,22,4,1,5,20,4233.87,5645.16
25,122,22,8,0,5,15,3057.795,4233.87
25,122,22,6,0,5,16,3293.01,4704.3
25,123,21,5,1,7,23,4469.085,6586.02
25,123,21,5,0,7,23,4704.3,6586.02
25,123,38,5,0,7,23,4704.3,6586.02
25,123,39,5,1,7,23,4469.085,6586.02
25,123,21,5,1,7,21,4233.87,6115.59
25,123,39,5,1,7,21,4233.87,6350.805
25,123,21,5,1,7,21,4233.87,6115.59
25,123,39,5,1,7,20,3998.655,5880.375
25,123,21,5,1,7,23,4469.085,6586.02
25,123,21,5,0,7,24,4704.3,7291.665
25,123,38,5,0,7,23,4704.3,6586.02
25,123,39,5,1,7,23,4469.085,6586.02
25,123,21,5,1,7,21,4233.87,6115.59
25,123,29,5,1,7,21,3998.655,6115.59
25,123,21,5,1,7,21,4233.87,6115.59
25,123,21,5,1,7,23,4469.085,6586.02
25,123,29,5,1,7,22,4469.085,6350.805
25,123,22,6,1,7,18,3528.225,5409.945
25,123,22,8,0,7,18,3528.225,5174.73
25,123,22,6,0,7,20,3763.44,5880.375
25,123,21,5,1,7,21,4233.87,6115.59
25,123,39,5,1,7,20,3998.655,5880.375
25,123,21,5,1,7,23,4469.085,6586.02
25,123,21,5,0,7,24,4704.3,7291.665
25,123,38,5,0,7,23,4704.3,6586.02
25,123,39,5,1,7,23,4469.085,6586.02
25,123,22,6,0,7,20,3763.44,5880.375
25,123,22,6,1,7,18,3528.225,5174.73
25,123,22,6,1,7,18,3528.225,5174.73
25,123,22,6,0,7,18,3528.225,5409.945
25,123,22,6,0,7,16,3293.01,4704.3
25,123,22,8,0,7,15,3057.795,4469.085
25,123,22,6,0,7,17,3293.01,4704.3
26,2,22,6,0,5,18,3763.44,4939.515
26,2,21,4,1,5,21,4469.085,5645.16
26,2,21,4,1,5,19,3998.655,5174.73
26,2,21,6,0,5,18,3763.44,5174.73
26,2,21,6,0,5,21,4233.87,6115.59
26,2,21,6,0,5,20,3998.655,5880.375
26,2,39,6,0,5,20,3998.655,5880.375
26,2,21,4,0,5,25,4939.515,7056.45
26,2,21,6,0,5,21,4233.87,6350.805
26,2,39,4,0,5,23,4704.3,6586.02
26,2,22,6,0,5,19,3763.44,5409.945
26,5,22,12,0,5,15,3057.795,4704.3
26,5,39,12,0,5,13,2587.365,3998.655
26,5,22,12,0,5,14,2822.58,4233.87
26,5,39,12,0,5,13,2587.365,3998.655
26,5,22,12,0,5,15,3057.795,4469.085
26,5,6,8,0,5,16,3293.01,4704.3
26,5,39,8,0,5,14,2822.58,4469.085
26,6,22,4,1,5,24,5174.73,6586.02
26,6,39,4,1,5,24,4939.515,7056.45
26,6,22,4,1,5,24,4939.515,6586.02
26,6,26,4,1,5,26,5409.945,7056.45
26,6,22,4,1,5,23,4939.515,6350.805
26,6,22,4,1,5,23,4939.515,6350.805
26,6,39,4,1,5,25,5174.73,7056.45
26,6,26,4,1,5,26,5409.945,7056.45
26,6,22,4,1,5,23,4704.3,6115.59
26,6,22,4,1,5,23,4939.515,6350.805
26,6,22,6,0,5,21,4233.87,6350.805
26,6,39,4,1,5,25,5174.73,7056.45
26,6,26,6,0,5,22,4233.87,6586.02
26,6,22,6,0,5,21,4233.87,6115.59
26,6,22,8,0,5,18,3763.44,5409.945
26,6,22,6,0,5,21,4233.87,6115.59
26,6,22,8,0,5,18,3763.44,5409.945
26,6,22,8,0,5,18,3763.44,5409.945
26,6,22,6,0,5,20,4233.87,5409.945
26,6,22,8,0,5,15,3057.795,4233.87
26,6,22,6,0,5,16,3293.01,4469.085
26,6,6,10,0,5,16,3057.795,4704.3
26,6,16,8,0,5,15,3057.795,4233.87
26,6,39,10,0,5,15,2822.58,4704.3
26,6,39,8,0,5,15,2822.58,4469.085
26,6,23,6,0,5,21,4233.87,6586.02
26,6,39,6,0,5,21,4233.87,6350.805
26,6,22,8,0,5,19,3763.44,5645.16
26,6,39,8,0,5,17,3293.01,5174.73
26,6,23,6,0,5,20,3998.655,6115.59
26,6,22,10,0,5,16,3293.01,4469.085
26,6,22,4,1,5,24,4939.515,6821.235
26,6,22,4,1,5,24,4939.515,6821.235
26,11,15,8,1,5,11,2116.935,3528.225
26,11,15,8,1,5,11,2116.935,3528.225
26,11,22,12,1,5,12,2352.15,3998.655
26,11,22,12,1,5,13,2352.15,3998.655
26,11,22,12,1,5,12,2352.15,3998.655
26,11,22,12,1,5,14,2822.58,4469.085
26,9,22,6,0,5,21,4233.87,6350.805
26,9,39,6,0,5,22,4233.87,6586.02
26,9,22,6,0,5,22,4233.87,6586.02
26,9,39,6,0,5,22,4233.87,6586.02
26,9,22,6,1,5,20,4233.87,5880.375
26,9,39,6,1,5,20,4233.87,5880.375
26,9,22,6,1,5,20,3998.655,6115.59
26,9,39,6,1,5,20,3998.655,6115.59
26,9,22,6,0,5,22,4233.87,6586.02
26,9,39,6,0,5,22,4233.87,6586.02
26,9,22,6,0,5,21,4233.87,6350.805
26,9,39,6,0,5,20,3998.655,6115.59
26,9,22,6,0,5,20,3998.655,5880.375
26,9,39,6,0,5,20,3998.655,5880.375
